pgto cartao;;Conta Corrente BB;;01/06/2017;-2.931,59;01/06/2017
diferenca cartao de credito;outros;Cartão de Crédito;Prioridade Financeira;01/06/2017;38,89;01/06/2017
predileta;alimentação;Conta Corrente BB;Essencial;01/06/2017;-25,88;01/06/2017
faturamento fabi;faturamento fabi;Conta Corrente BB;;01/06/2017;1.230,00;01/06/2017
pgto cartao;;Conta Corrente BB;;01/06/2017;-246,42;01/06/2017
microondas 2/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/06/2017;-175,42;01/06/2017
churrasqueira 1/4 ;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/06/2017;-281,25;01/06/2017
com. Ivaipora;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/06/2017;-100,32;01/06/2017
eletroluz 1/3;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/06/2017;-111;01/06/2017
com. Ivaipora 1/6;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/06/2017;-80,6;01/06/2017
com. Ivaipora 1/4;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/06/2017;-45,71;01/06/2017
mercado;mercado;VisaVale;;01/06/2017;-365;01/06/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;02/06/2017;-30;02/06/2017
deposito marinho;Reformas Casa;Conta Corrente BB;Prioridade Financeira;02/06/2017;-85;02/06/2017
destro ;Reformas Casa;Conta Corrente BB;Prioridade Financeira;02/06/2017;-75,4;02/06/2017
sorvetao;alimentação;Conta Corrente BB;Estilo de Vida;02/06/2017;-76,18;02/06/2017
diamante azul;Reformas Casa;Conta Corrente BB;Prioridade Financeira;02/06/2017;-50;02/06/2017
cheque laje 1/3 851878;Reformas Casa;Conta Corrente BB;Prioridade Financeira;05/06/2017;-152;05/06/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;05/06/2017;-117,7;05/06/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;05/06/2017;-48,5;05/06/2017
tintas brasil;Reformas Casa;Conta Corrente BB;Prioridade Financeira;05/06/2017;-181;05/06/2017
armarinho brasil;Negocio Fabi;Conta Corrente BB;Negocio Fabi;05/06/2017;-68;05/06/2017
casoto embalagem;Negocio Fabi;Conta Corrente BB;Negocio Fabi;05/06/2017;-98,5;05/06/2017
mufato;mercado;Conta Corrente BB;Essencial;05/06/2017;-109,6;05/06/2017
predileta;alimentação;Conta Corrente BB;Essencial;05/06/2017;-18,85;05/06/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;05/06/2017;-30;05/06/2017
marinho ;Reformas Casa;Conta Corrente BB;Prioridade Financeira;05/06/2017;-99;05/06/2017
mufato;mercado;Conta Corrente BB;Essencial;05/06/2017;-101,33;05/06/2017
salario;Salario Lucas;Conta Corrente BB;;06/06/2017;4.680,34;06/06/2017
faturamento fabi;faturamento fabi;Conta Corrente BB;;06/06/2017;1.395,00;06/06/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;06/06/2017;-30;06/06/2017
eletroluz;Reformas Casa;Conta Corrente BB;Prioridade Financeira;06/06/2017;-24,47;06/06/2017
casa do mel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;06/06/2017;-109;06/06/2017
fiorela;alimentação;Conta Corrente BB;Essencial;06/06/2017;-38,66;06/06/2017
farmacia;saúde;Conta Corrente BB;Essencial;06/06/2017;-9,45;06/06/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;06/06/2017;-28;06/06/2017
deposito fabi;faturamento fabi;Conta Corrente BB;;06/06/2017;900;06/06/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;06/06/2017;-32;06/06/2017
mufato;mercado;Conta Corrente BB;Essencial;06/06/2017;-79,88;06/06/2017
cozinha planejada 3/10;Reformas Casa;Conta Corrente BB;prioridade financeira;07/06/2017;-531;07/06/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;07/06/2017;-23;07/06/2017
maia;Reformas Casa;Conta Corrente BB;Prioridade Financeira;07/06/2017;-394;07/06/2017
faturamento fabi;faturamento fabi;Conta Corrente BB;;07/06/2017;1.400,00;07/06/2017
com ivaipora;Reformas Casa;Conta Corrente BB;Prioridade Financeira;09/06/2017;-103;09/06/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;09/06/2017;-14;09/06/2017
maia ;Reformas Casa;Conta Corrente BB;Prioridade Financeira;09/06/2017;-15;09/06/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;09/06/2017;-23;09/06/2017
sphira;alimentação;Conta Corrente BB;Essencial;09/06/2017;-64,2;09/06/2017
energia ;Luz/Água;Conta Corrente BB;Essencial;09/06/2017;-107,94;09/06/2017
energia ;dn salete;Conta Corrente BB;;09/06/2017;-78,76;09/06/2017
milto foto;Entradas Sistema;Conta Corrente BB;;09/06/2017;125;09/06/2017
faturamento fabi;faturamento fabi;Conta Corrente BB;;09/06/2017;400;09/06/2017
seguro casa 4/4;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;12/06/2017;-98,57;12/06/2017
iptu 4/10;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;12/06/2017;-84,76;12/06/2017
marlon fat fabi;faturamento fabi;Conta Corrente BB;;12/06/2017;1.000,00;12/06/2017
destro;Reformas Casa;Conta Corrente BB;Prioridade Financeira;12/06/2017;-52;12/06/2017
mufato;mercado;Conta Corrente BB;Essencial;12/06/2017;-405,84;12/06/2017
marmiteca;alimentação;Conta Corrente BB;Essencial;12/06/2017;-40;12/06/2017
parana ;mercado;Conta Corrente BB;Essencial;12/06/2017;-73,3;12/06/2017
tbone ;alimentação;Conta Corrente BB;Essencial;12/06/2017;-54,9;12/06/2017
mufato;mercado;Conta Corrente BB;Essencial;12/06/2017;-200,54;12/06/2017
dicoli;alimentação;Conta Corrente BB;Essencial;12/06/2017;-82;12/06/2017
ventura;Reformas Casa;Conta Corrente BB;Prioridade Financeira;12/06/2017;-800;12/06/2017
iptu novo centro 4/10;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;12/06/2017;-37,33;12/06/2017
eletroluz;Reformas Casa;Conta Corrente BB;Prioridade Financeira;12/06/2017;-86;12/06/2017
seguro;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;12/06/2017;-167,52;12/06/2017
tintas brasil;Reformas Casa;Conta Corrente BB;Prioridade Financeira;13/06/2017;-50;13/06/2017
destro;Reformas Casa;Conta Corrente BB;Prioridade Financeira;13/06/2017;-218,27;13/06/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;13/06/2017;-340,5;13/06/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;13/06/2017;-38,45;13/06/2017
roma;outros;Conta Corrente BB;Prioridade Financeira;13/06/2017;-17,8;13/06/2017
casa do mel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;13/06/2017;-73;13/06/2017
predileta;alimentação;Conta Corrente BB;Essencial;13/06/2017;-6,7;13/06/2017
brinquedo fico;Compras/presentes;Conta Corrente BB;Essencial;13/06/2017;-29,99;13/06/2017
marmiteca;alimentação;Conta Corrente BB;Essencial;13/06/2017;-32;13/06/2017
cheque;outros;Conta Corrente BB;Prioridade Financeira;13/06/2017;-130;13/06/2017
consorcio;outras entradas;Conta Corrente BB;;13/06/2017;209;13/06/2017
br3;alimentação;Conta Corrente BB;Essencial;13/06/2017;-34;13/06/2017
parana ;mercado;Conta Corrente BB;Essencial;14/06/2017;-25,16;14/06/2017
predileta;alimentação;Conta Corrente BB;Essencial;14/06/2017;-13,6;14/06/2017
nubank;;Conta Corrente BB;;14/06/2017;-425,57;14/06/2017
nubank;;Nubank;;14/06/2017;425,57;14/06/2017
combustivel;combustível;dinheiro;Essencial;15/06/2017;-100;15/06/2017
telefone dn salete;dn salete;Conta Corrente BB;;16/06/2017;-84,74;16/06/2017
deposito ;faturamento fabi;Conta Corrente BB;;16/06/2017;100;16/06/2017
consorcio;outras entradas;Conta Corrente BB;;16/06/2017;209;16/06/2017
fruto maduro;Negocio Fabi;Conta Corrente BB;Negocio Fabi;16/06/2017;-95,41;16/06/2017
gaucho;outros;Conta Corrente BB;Essencial;16/06/2017;-38;16/06/2017
mufato;mercado;Conta Corrente BB;Essencial;16/06/2017;-23,3;16/06/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;16/06/2017;-20;16/06/2017
churrascaria minuano;alimentação;Conta Corrente BB;Essencial;16/06/2017;-49,14;16/06/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;16/06/2017;-4,5;16/06/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;16/06/2017;-31,98;16/06/2017
eletroluz;Reformas Casa;Conta Corrente BB;Prioridade Financeira;16/06/2017;-12,8;16/06/2017
deposito marinho;Reformas Casa;Conta Corrente BB;Prioridade Financeira;16/06/2017;-135,65;16/06/2017
tarifa;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;16/06/2017;-9,7;16/06/2017
telefone;Internet/Telefone/TV;Conta Corrente BB;Essencial;16/06/2017;-202,13;16/06/2017
negocio fab;faturamento fabi;Conta Corrente BB;;16/06/2017;295;16/06/2017
mufato;mercado;Conta Corrente BB;Essencial;16/06/2017;-49,34;16/06/2017
outros;outros;nubank;Prioridade Financeira;16/06/2017;-2,93;16/06/2017
marie m s ;alimentação;nubank;Essencial;16/06/2017;-52,1;16/06/2017
deposito marinho;Reformas Casa;nubank;Prioridade Financeira;16/06/2017;-56;16/06/2017
netflix;Internet/Telefone/TV;nubank;Prioridade Financeira;16/06/2017;-22,9;16/06/2017
compra lm 9/12;Compras/presentes;Conta Corrente BB;Estilo de Vida;19/06/2017;-67;19/06/2017
presente aniversario;Compras/presentes;Conta Corrente BB;Estilo de Vida;19/06/2017;-129;19/06/2017
center calcados ;Compras/presentes;Conta Corrente BB;Estilo de Vida;19/06/2017;-315;19/06/2017
fruto maduro;alimentação;Conta Corrente BB;Essencial;19/06/2017;-54,3;19/06/2017
marcfarma;mercado;Conta Corrente BB;Essencial;19/06/2017;-15,99;19/06/2017
predileta;alimentação;Conta Corrente BB;Essencial;19/06/2017;-16,7;19/06/2017
ancora;Reformas Casa;Conta Corrente BB;Prioridade Financeira;19/06/2017;-13;19/06/2017
parana ;mercado;Conta Corrente BB;Essencial;19/06/2017;-202,09;19/06/2017
seguro ;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;19/06/2017;-81,94;19/06/2017
datacenter;sistema;Conta Corrente BB;Prioridade Financeira;19/06/2017;-276,8;19/06/2017
consorcio getulio;outras entradas;Conta Corrente BB;;19/06/2017;418;19/06/2017
consorcio cleverson;outras entradas;Conta Corrente BB;;19/06/2017;209;19/06/2017
faturamento fabi;faturamento fabi;Conta Corrente BB;;19/06/2017;1.545,00;19/06/2017
faturamento fabi;faturamento fabi;Conta Corrente BB;;19/06/2017;520;19/06/2017
terreno  15/88;terreno;Conta Corrente BB;Prioridade Financeira;20/06/2017;-921,28;20/06/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;20/06/2017;-96,28;20/06/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;20/06/2017;-30;20/06/2017
mufato;mercado;Conta Corrente BB;Prioridade Financeira;20/06/2017;-104,61;20/06/2017
eletroluz;Reformas Casa;Conta Corrente BB;Prioridade Financeira;20/06/2017;-8;20/06/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;21/06/2017;-36,8;21/06/2017
predileta;alimentação;Conta Corrente BB;Essencial;21/06/2017;-29;21/06/2017
lava car;outros;Conta Corrente BB;Essencial;21/06/2017;-40;21/06/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;21/06/2017;-32;21/06/2017
deposito marinho;Reformas Casa;Conta Corrente BB;Prioridade Financeira;21/06/2017;-4;21/06/2017
mufato ;mercado;Conta Corrente BB;Essencial;21/06/2017;-87,11;21/06/2017
dogkink;alimentação;Conta Corrente BB;Estilo de Vida;21/06/2017;-27;21/06/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;21/06/2017;-50;21/06/2017
mufato;Negocio Fabi;Conta Corrente BB;Negocio Fabi;21/06/2017;-700;21/06/2017
pao;outros;Conta Corrente BB;Prioridade Financeira;23/06/2017;-43,2;23/06/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;23/06/2017;-31,5;23/06/2017
paseguro/marlon;outras entradas;Conta Corrente BB;;23/06/2017;18,1;23/06/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;23/06/2017;-27,75;23/06/2017
levepizza;alimentação;Conta Corrente BB;Essencial;23/06/2017;-39,98;23/06/2017
boleto;outros;Conta Corrente BB;prioridade financeira;26/06/2017;-127;26/06/2017
mufato ;mercado;Conta Corrente BB;Essencial;26/06/2017;-24,21;26/06/2017
sorvetao;alimentação;Conta Corrente BB;Estilo de Vida;26/06/2017;-78,52;26/06/2017
predileta;alimentação;Conta Corrente BB;Essencial;26/06/2017;-27,15;26/06/2017
minuano;alimentação;Conta Corrente BB;Essencial;26/06/2017;-52,5;26/06/2017
predileta;alimentação;Conta Corrente BB;Essencial;26/06/2017;-7,55;26/06/2017
fiorela;alimentação;Conta Corrente BB;Essencial;26/06/2017;-13,47;26/06/2017
destro;Reformas Casa;Conta Corrente BB;Estilo de Vida;26/06/2017;-147,18;26/06/2017
faturamento fabi;faturamento fabi;Conta Corrente BB;;26/06/2017;385;26/06/2017
deposito maia;Reformas Casa;Conta Corrente BB;Prioridade Financeira;26/06/2017;-32;26/06/2017
mufato;mercado;Conta Corrente BB;Essencial;26/06/2017;-289;26/06/2017
deposito marinho;Reformas Casa;Conta Corrente BB;Prioridade Financeira;26/06/2017;-33;26/06/2017
eletroluz;Reformas Casa;Conta Corrente BB;Prioridade Financeira;27/06/2017;-40;27/06/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;27/06/2017;-355,27;27/06/2017
seguro;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;28/06/2017;-87,68;28/06/2017
telefone;Internet/Telefone/TV;Conta Corrente BB;Prioridade Financeira;28/06/2017;-226,82;28/06/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;28/06/2017;-35;28/06/2017
casa do mel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;28/06/2017;-25,7;28/06/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;28/06/2017;-73,85;28/06/2017
mufato;mercado;Conta Corrente BB;Essencial;28/06/2017;-46,46;28/06/2017
yaksoba;alimentação;Conta Corrente BB;Essencial;28/06/2017;-31,5;28/06/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;29/06/2017;-35;29/06/2017
lanhce;alimentação;Conta Corrente BB;Essencial;29/06/2017;-78;29/06/2017
fat fabi;faturamento fabi;Conta Corrente BB;;30/06/2017;823,5;30/06/2017
13 salario;Salario Lucas;Conta Corrente BB;;30/06/2017;2.038,80;30/06/2017
curso fabi 9/12;Negocio Fabi;Nubank;Negocio Fabi;01/12/2016;-14,7;01/07/2017
curso lucas 9/12;Sistema;Nubank;Prioridade Financeira;01/12/2016;-27;01/07/2017
emprestimo 23/23;Emprestimos;Cartão de Crédito;Prioridade Financeira;01/12/2016;-134,82;01/07/2017
visavale;Visavale;VisaVale;;01/12/2016;365;01/07/2017
americanas 8/8;Compras/presentes;Nubank;Estilo de Vida;01/02/2017;-31,62;01/07/2017
celular fabi 5/12;Compras/presentes;Cartão de Crédito;Estilo de Vida;06/02/2017;-50,91;01/07/2017
comercial ivaipora 2/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;06/02/2017;-41,19;01/07/2017
comercial ivaipora 3/3;Reformas Casa;Cartão de Crédito;Prioridade Financeira;06/02/2017;-828,82;01/07/2017
mercado pago 6/12;Negocio Fabi;Cartão de Crédito;Negocio Fabi;06/02/2017;-12,4;01/07/2017
mercadopago 5/6;Negocio Fabi;Cartão de Crédito;Negocio Fabi;06/02/2017;-11,13;01/07/2017
granvel 3/5;manutenção carro;Cartão de Crédito;Prioridade Financeira;01/04/2017;-216;01/07/2017
destro 3/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;12/04/2017;-152,42;01/07/2017
destro 2/09;Reformas Casa;Cartão de Crédito;Prioridade Financeira;20/04/2017;-117,23;01/07/2017
senac 10/10;Negocio Fabi;Cartão de Crédito;Negocio Fabi;20/04/2017;-111,6;01/07/2017
com. Ivaipora 2/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;24/04/2017;-132,4;01/07/2017
curso laravel 2/2;sistema;cartão de crédito;prioridade financeira;26/04/2017;-81,44;01/07/2017
destro 2/08;Reformas Casa;Cartão de Crédito;Prioridade Financeira;27/04/2017;-52,43;01/07/2017
laravel 2/6;sistema;Cartão de Crédito;Prioridade Financeira;02/05/2017;-10,34;01/07/2017
colombo 4/10;Reformas Casa;Nubank;Prioridade Financeira;07/05/2017;-65,9;01/07/2017
destro 1/9;Reformas Casa;Cartão de Crédito;Prioridade Financeira;22/05/2017;-71,84;01/07/2017
com. Ivaipora 2/4;Reformas Casa;Cartão de Crédito;Prioridade Financeira;25/05/2017;-49,9;01/07/2017
comercial 2/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;25/05/2017;-50,38;01/07/2017
viva festa 1/2;Negocio Fabi;Cartão de Crédito;Negocio Fabi;27/05/2017;-127,65;01/07/2017
porta interna 1/2;Reformas Casa;Cartão de Crédito;Prioridade Financeira;30/05/2017;-325;01/07/2017
escola frederico abril;educação;Conta Corrente BB;Prioridade Financeira;31/05/2017;-450;01/07/2017
escola frederico maio;educação;Conta Corrente BB;Prioridade Financeira;31/05/2017;-450;01/07/2017
destro 1/9;Reformas Casa;Cartão de Crédito;Prioridade Financeira;02/06/2017;-75,4;01/07/2017
eletroluz 1/2;Reformas Casa;Cartão de Crédito;Prioridade Financeira;03/06/2017;-191,49;01/07/2017
eletroluz 1/2;Reformas Casa;Cartão de Crédito;Prioridade Financeira;03/06/2017;-96,98;01/07/2017
datacenter;sistema;Cartão de Crédito;Prioridade Financeira;03/06/2017;-43,82;01/07/2017
destro 1/3;Reformas Casa;Cartão de Crédito;Prioridade Financeira;05/06/2017;-90,82;01/07/2017
smiles;viagem;Cartão de Crédito;Prioridade Financeira;06/06/2017;-185;01/07/2017
predileta;alimentação;Cartão de Crédito;Essencial;08/06/2017;-15;01/07/2017
destro 1/9;Reformas Casa;Cartão de Crédito;Prioridade Financeira;10/06/2017;-52,61;01/07/2017
amojeans 1/3;Compras/presentes;Cartão de Crédito;Estilo de Vida;14/06/2017;-53,26;01/07/2017
sofa 1/3;Reformas Casa;Cartão de Crédito;Estilo de Vida;14/06/2017;-433,34;01/07/2017
netflix;Internet/Telefone/TV;nubank;Prioridade Financeira;16/06/2017;-22,9;01/07/2017
churrasqueira 2/4 ;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/07/2017;-281,25;01/07/2017
com. Ivaipora 2/4;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/07/2017;-45,71;01/07/2017
com. Ivaipora 2/6;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/07/2017;-80,58;01/07/2017
eletroluz 2/3;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/07/2017;-111;01/07/2017
microondas 3/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/07/2017;-175,42;01/07/2017
gesso 1/4;reformas casa;Cartão de Crédito;Prioridade Financeira;01/07/2017;-418,65;01/07/2017
reativacao milhas 1/10;viagem;Cartão de Crédito;Prioridade Financeira;01/07/2017;-15;01/07/2017
juros;outros;Nubank;Prioridade Financeira;01/07/2017;-24,63;01/07/2017
faturamento fabi - giovani;Faturamento Fabi;Conta Corrente BB;;03/07/2017;45;03/07/2017
embrapel;negocio fabi;Conta Corrente BB;Negocio Fabi;03/07/2017;-131,35;03/07/2017
alimentacao;alimentação;Conta Corrente BB;Essencial;03/07/2017;-6;03/07/2017
agropecuaria;outros;Conta Corrente BB;Essencial;03/07/2017;-24;03/07/2017
sorvetao;alimentação;Conta Corrente BB;Estilo de Vida;03/07/2017;-81,96;03/07/2017
predileta;alimentação;Conta Corrente BB;Essencial;03/07/2017;-18,17;03/07/2017
mufato;mercado;Conta Corrente BB;Essencial;03/07/2017;-212,29;03/07/2017
mufato;mercado;Conta Corrente BB;Essencial;03/07/2017;-24,2;03/07/2017
parana;mercado;Conta Corrente BB;Essencial;03/07/2017;-106,62;03/07/2017
com ivaipora;Reformas Casa;Conta Corrente BB;Prioridade Financeira;03/07/2017;-134,29;03/07/2017
pgto valdecir;Reformas Casa;Conta Corrente BB;Prioridade Financeira;03/07/2017;-810;03/07/2017
brasilprev;brasilprev;;;03/07/2017;208,77;03/07/2017
brasilprev;(-) p/investimento;Conta Corrente BB;Prioridade Financeira;03/07/2017;-208,77;03/07/2017
agua;Luz/Água;Conta Corrente BB;Prioridade Financeira;03/07/2017;-67,99;03/07/2017
agua dna salete;Luz/Água;Conta Corrente BB;Prioridade Financeira;03/07/2017;-58,9;03/07/2017
cheque laje 1/3 851879;Reformas Casa;Conta Corrente BB;Prioridade Financeira;04/07/2017;-152;04/07/2017
deposito;Faturamento Fabi;Conta Corrente BB;;04/07/2017;350;04/07/2017
deposito marlon;Faturamento Fabi;Conta Corrente BB;;04/07/2017;400;04/07/2017
mercado;mercado;Conta Corrente BB;Essencial;04/07/2017;-32;04/07/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;04/07/2017;-12,6;04/07/2017
pgto cartao de credito;;Conta Corrente BB;;04/07/2017;-4.246,42;04/07/2017
pgto cartao de credito;;Cartão de Crédito;;04/07/2017;4.246,42;04/07/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;05/07/2017;-32;05/07/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;05/07/2017;-23,75;05/07/2017
deposito;Faturamento Fabi;Conta Corrente BB;;05/07/2017;315;05/07/2017
deposito fabi;Faturamento Fabi;Conta Corrente BB;;05/07/2017;320;05/07/2017
salario;Salario Lucas;Conta Corrente BB;;06/07/2017;4.767,29;06/07/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;06/07/2017;-32;06/07/2017
mufto;mercado;Conta Corrente BB;Essencial;06/07/2017;-18,62;06/07/2017
pgto final Ventura;Reformas Casa;Conta Corrente BB;Prioridade Financeira;06/07/2017;-1.550,00;06/07/2017
pgto vivo;Internet/Telefone/TV;Conta Corrente BB;Prioridade Financeira;06/07/2017;-212,89;06/07/2017
cozinha planejada 4/10;Reformas Casa;Conta Corrente BB;prioridade financeira;07/07/2017;-531;07/07/2017
padaria ;alimentação;Conta Corrente BB;Essencial;07/07/2017;-45;07/07/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;07/07/2017;-34;07/07/2017
fiorela;alimentação;Conta Corrente BB;Essencial;07/07/2017;-36,71;07/07/2017
posto ;outros;Conta Corrente BB;Essencial;07/07/2017;-16;07/07/2017
pgto consorcio 5/12;Emprestimos;dinheiro;Prioridade Financeira;07/07/2017;-212;07/07/2017
combustivel;combustível;dinheiro;Essencial;09/07/2017;-100;09/07/2017
boris 1/20;Emprestimos;Conta Corrente BB;Prioridade Financeira;10/07/2017;-700;10/07/2017
iptu 5/10;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;10/07/2017;-84,76;10/07/2017
iptu novo centro 5/10;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;10/07/2017;-37,33;10/07/2017
casoto;Negocio Fabi;Conta Corrente BB;Negocio Fabi;10/07/2017;-152,5;10/07/2017
deposito maia;Reformas Casa;Conta Corrente BB;Prioridade Financeira;10/07/2017;-237;10/07/2017
bela coli;Compras/presentes;Conta Corrente BB;Estilo de Vida;10/07/2017;-220;10/07/2017
fruto maduro;alimentação;Conta Corrente BB;Essencial;10/07/2017;-91,43;10/07/2017
casa carne ;alimentação;Conta Corrente BB;Essencial;10/07/2017;-19,91;10/07/2017
atelie carioca;Compras/presentes;Conta Corrente BB;Estilo de Vida;10/07/2017;-144,5;10/07/2017
boticario;Compras/presentes;Conta Corrente BB;Estilo de Vida;10/07/2017;-65,7;10/07/2017
fiorela;alimentação;Conta Corrente BB;Essencial;10/07/2017;-28,85;10/07/2017
posto patinhas;alimentação;Conta Corrente BB;Essencial;10/07/2017;-40;10/07/2017
predileta;alimentação;Conta Corrente BB;Essencial;10/07/2017;-23,5;10/07/2017
transferencia mae;outras entradas;Conta Corrente BB;;10/07/2017;165;10/07/2017
pgto luz;Luz/Água;Conta Corrente BB;Essencial;10/07/2017;-116,26;10/07/2017
pgto luz;Luz/Água;Conta Corrente BB;Essencial;10/07/2017;-114,28;10/07/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;10/07/2017;-28;10/07/2017
predileta;alimentação;Conta Corrente BB;Essencial;10/07/2017;-27,01;10/07/2017
cantinho mineiro;alimentação;Conta Corrente BB;Essencial;11/07/2017;-35;11/07/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;11/07/2017;-40,7;11/07/2017
mufato;mercado;Conta Corrente BB;Essencial;11/07/2017;-35,84;11/07/2017
mufato;mercado;Conta Corrente BB;Essencial;12/07/2017;-52,19;12/07/2017
datacenter;sistema;Conta Corrente BB;Prioridade Financeira;12/07/2017;-273,09;12/07/2017
bobs;alimentação;Conta Corrente BB;Essencial;13/07/2017;-17,5;13/07/2017
rei tilapia;alimentação;Conta Corrente BB;Essencial;13/07/2017;-28;13/07/2017
pet;outros;Conta Corrente BB;Estilo de Vida;13/07/2017;-10;13/07/2017
parana;mercado;Conta Corrente BB;Essencial;13/07/2017;-39,94;13/07/2017
saque;;Conta Corrente BB;Estilo de Vida;13/07/2017;-1.000,00;13/07/2017
coamo;Salario Lucas;Conta Corrente BB;;14/07/2017;3.839,13;14/07/2017
menina de seda;Compras/presentes;Conta Corrente BB;Estilo de Vida;14/07/2017;-148,8;14/07/2017
alimentacao;alimentação;Conta Corrente BB;Essencial;14/07/2017;-35;14/07/2017
posto andrade;combustível;Conta Corrente BB;Essencial;14/07/2017;-127,05;14/07/2017
pgto consorcio 5/12;Emprestimos;dinheiro;Prioridade Financeira;15/07/2017;-212;15/07/2017
pgto cartao de credito;;Conta Corrente BB;;15/07/2017;-696,81;15/07/2017
pgto cartao de credito;;Cartão de Crédito;;15/07/2017;696,81;15/07/2017
saque;;Conta Corrente BB;;15/07/2017;-2.500,00;15/07/2017
telefone;Internet/Telefone/TV;Conta Corrente BB;Essencial;15/07/2017;-83,93;15/07/2017
compra lm 10/12;Compras/presentes;Conta Corrente BB;Estilo de Vida;17/07/2017;-67;17/07/2017
garapeira;viagem;Conta Corrente BB;Estilo de Vida;17/07/2017;-43,75;17/07/2017
pernambucanas;Compras/presentes;Conta Corrente BB;Essencial;17/07/2017;-59,96;17/07/2017
marie ;alimentação;Conta Corrente BB;Essencial;17/07/2017;-15;17/07/2017
parana;mercado;Conta Corrente BB;Essencial;17/07/2017;-69,99;17/07/2017
brambila;alimentação;Conta Corrente BB;Essencial;17/07/2017;-22,2;17/07/2017
compras;Compras/presentes;Conta Corrente BB;Estilo de Vida;17/07/2017;-7,9;17/07/2017
predileta;alimentação;Conta Corrente BB;Essencial;17/07/2017;-19,45;17/07/2017
ancora;Reformas Casa;Conta Corrente BB;Prioridade Financeira;17/07/2017;-95;17/07/2017
churrascaria minuano;alimentação;Conta Corrente BB;Essencial;17/07/2017;-45,35;17/07/2017
tarifa;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;17/07/2017;-9,7;17/07/2017
